fips,nameState,nameCounty,abState,SC,PVID,PR,CF,PM,abs_Resilience,rel_Resilience,Resistance,Recovery,CFend
20099,Kansas,Labette County,KS,0.469922487,0.504157959,0.482462274,0.50820076,0.614859627,0.427224148207378,0.840660191471138,0.618667174443352,0.043700901041608,0.496787691562106
20101,Kansas,Lane County,KS,0.520090861,0.57092404,0.333886264,0.564806581,0.668550766,0.456471241154381,0.80819037261604,0.578434632948663,0.0400372975355316,0.54377331736793
20103,Kansas,Leavenworth County,KS,0.494602605,0.545184628,0.588834438,0.54935923,0.51940381,0.472764438063982,0.860574305930897,0.642398965035214,0.0467607290415702,0.541308457297593
20105,Kansas,Lincoln County,KS,0.473122115,0.573016685,0.380088658,0.525277368,0.575287663,0.432556842217756,0.823482732303356,0.602916934705872,0.0410070429209638,0.508706493436027
20107,Kansas,Linn County,KS,0.38562895,0.517931361,0.501233137,0.50904625,0.491732478,0.433755458482867,0.852094399050905,0.646306999457358,0.0436484797034263,0.498314950514861
20109,Kansas,Logan County,KS,0.592658257,0.521803472,0.333886264,0.564344574,0.615687301,0.466394417215769,0.826435547895901,0.606446381773383,0.0412693534170666,0.547618258652807
20111,Kansas,Lyon County,KS,0.477917781,0.52241119,0.637325836,0.542110903,0.604158391,0.465057629150434,0.857864371619978,0.629857182022103,0.047509264589277,0.534515899379012
20113,Kansas,McPherson County,KS,0.607537349,0.579548348,0.519544993,0.576930409,0.617883914,0.487033740906561,0.844181088930193,0.60798444662399,0.0459145690362851,0.566763115085804
20115,Kansas,Marion County,KS,0.530576092,0.56466714,0.572051729,0.537495679,0.52576284,0.460880072708046,0.857458191227702,0.635332728610957,0.0466276957922455,0.52940724895453
20117,Kansas,Marshall County,KS,0.569161601,0.568262147,0.46319282,0.560204665,0.556729092,0.47255545095116,0.843540728014394,0.619713795788803,0.0443443587710658,0.548716078291544
20119,Kansas,Meade County,KS,0.580408631,0.561349352,0.380088658,0.519639765,0.650973444,0.427056935315059,0.821832669628466,0.590092469447204,0.0419401392470237,0.504661749217327
20121,Kansas,Miami County,KS,0.52013002,0.602418961,0.482462274,0.546252808,0.547854358,0.458858171792571,0.840010641725747,0.613102655260746,0.044172119612264,0.534462428268549
20123,Kansas,Mitchell County,KS,0.646081217,0.584647908,0.422967629,0.561064282,0.584138711,0.46998065197414,0.837659189957382,0.607824842398507,0.0440336156176656,0.548982048841434
20125,Kansas,Montgomery County,KS,0.504830331,0.506057788,0.443379043,0.494191107,0.54207084,0.418119984491369,0.846069422474187,0.634492294233373,0.0432620543191951,0.483249058142797
20127,Kansas,Morris County,KS,0.503581751,0.522952636,0.537432386,0.545752388,0.602929158,0.463063118255342,0.848485739022259,0.623156424398583,0.0454202804483191,0.535808371930071
20129,Kansas,Morton County,KS,0.532258734,0.603167401,0.283342437,0.479974416,0.666400281,0.381631079498774,0.795107128165711,0.564377154745924,0.0385291055932898,0.458870542729954
20131,Kansas,Nemaha County,KS,0.590782598,0.565602557,0.46319282,0.566626433,0.603813473,0.475737306628931,0.839596035275204,0.609442489558831,0.0444393944510008,0.554816820370113
20133,Kansas,Neosho County,KS,0.474643536,0.527533587,0.501233137,0.518293686,0.574031405,0.438151095804716,0.845372242880681,0.624973451321963,0.0442829573743432,0.507590214802667
20135,Kansas,Ness County,KS,0.615136334,0.51394278,0.443379043,0.570922448,0.644128143,0.479547642401617,0.839952333423781,0.611504039483234,0.0442750060398864,0.558954077607238
20137,Kansas,Norton County,KS,0.443022001,0.538421312,0.357455826,0.56538801,0.599574721,0.463546194606489,0.819872700530895,0.603372905001997,0.040119349556302,0.545543382114978
20139,Kansas,Osage County,KS,0.444486414,0.539058593,0.572051729,0.541529213,0.518674652,0.464209201318402,0.857219130888146,0.641346316521876,0.0458553872095304,0.532559356818411
20141,Kansas,Osborne County,KS,0.472800837,0.490922618,0.482462274,0.584066673,0.55079956,0.49704172614203,0.851001690593002,0.640289670998002,0.0440841308743937,0.572141352170214
20143,Kansas,Ottawa County,KS,0.433208113,0.587357863,0.401895782,0.562482796,0.613631004,0.4599333667588,0.817684327466612,0.591149250472419,0.0409754752490099,0.543662514207713
20145,Kansas,Pawnee County,KS,0.504806097,0.470140267,0.554925679,0.534682094,0.658836675,0.454505200828727,0.850047544006077,0.623546962103223,0.0458299989590484,0.52543207566608
20147,Kansas,Phillips County,KS,0.536913208,0.583356521,0.443379043,0.547584522,0.579888031,0.45693701354371,0.834459330360164,0.607151931741986,0.0433323679428183,0.534432853621747
20149,Kansas,Pottawatomie County,KS,0.502078583,0.644063255,0.501233137,0.554497095,0.562177331,0.462967167693854,0.834931637818326,0.600568131794303,0.0442661857916896,0.542095204599781
20151,Kansas,Pratt County,KS,0.530911972,0.557066958,0.46319282,0.547662608,0.601255207,0.458534796538199,0.837257811360748,0.609853193399755,0.0437835513785472,0.535227924710133
20153,Kansas,Rawlins County,KS,0.507669054,0.536998732,0.309241069,0.562423386,0.536488268,0.46446128777395,0.825821435124232,0.618085866435648,0.0398278687394617,0.543339189659967
20155,Kansas,Reno County,KS,0.538762176,0.499767043,0.519544993,0.53212279,0.53983055,0.456593485038038,0.858060383089471,0.644565308878347,0.0456156762192907,0.523405617711236
20157,Kansas,Republic County,KS,0.503397714,0.498735075,0.501233137,0.546584207,0.636303153,0.460877253137599,0.843195334287438,0.617956289848524,0.0445083132581293,0.535342186109328
20159,Kansas,Rice County,KS,0.500149347,0.555354997,0.519544993,0.521085467,0.645775599,0.436358087686704,0.837402144793848,0.60258228553189,0.0446833817680038,0.510122993617819
20161,Kansas,Riley County,KS,0.614048656,0.593136501,0.443379043,0.575793255,0.546141728,0.484952627923955,0.842233950663341,0.616320290823087,0.0443493170078209,0.563984544162588
20163,Kansas,Rooks County,KS,0.471008561,0.506940143,0.46319282,0.560558743,0.584408871,0.472092476297627,0.842181987513175,0.625281613167432,0.0433712618016578,0.547615614425687
20165,Kansas,Rush County,KS,0.476194445,0.485318993,0.482462274,0.537940375,0.566359948,0.456957028706378,0.849456649738139,0.636830575018899,0.0440199442945543,0.526886384505733
20167,Kansas,Russell County,KS,0.472605919,0.514164708,0.443379043,0.497337844,0.599928939,0.415911448182197,0.836275487980353,0.616501465070263,0.0427382128021746,0.484881862717439
20169,Kansas,Saline County,KS,0.550246629,0.543069016,0.443379043,0.565138874,0.55303228,0.476794917144212,0.843677437670324,0.625030226559403,0.0437579160165862,0.55289072250989
20171,Kansas,Scott County,KS,0.521560376,0.639141829,0.255956298,0.589966639,0.615530918,0.468027153292687,0.793311218556355,0.567818975182028,0.0378752603180573,0.561908713081552
20173,Kansas,Sedgwick County,KS,0.595426714,0.542867322,0.519544993,0.537567822,0.557220129,0.458979938930386,0.853808431506873,0.630726207477389,0.0460075155300699,0.528891775654385
20175,Kansas,Seward County,KS,0.53751912,0.584729374,0.380088658,0.486432662,0.549891421,0.402961420112994,0.828401239456641,0.60739314053462,0.0416586175030104,0.472635432167799
20177,Kansas,Shawnee County,KS,0.559103481,0.518361147,0.501233137,0.566305345,0.60014661,0.480415767785391,0.848333451250386,0.62427968521626,0.0452015141698793,0.555880753281298
20179,Kansas,Sheridan County,KS,0.581760529,0.580363992,0.401895782,0.53452398,0.584160396,0.444265750346451,0.831142786795929,0.604340375634381,0.0427230015556561,0.520902824207795
20181,Kansas,Sherman County,KS,0.459218,0.499547393,0.309241069,0.535316978,0.604942135,0.4377647816953,0.817767415729714,0.607600318680605,0.0390787453094617,0.51498194834433
20183,Kansas,Smith County,KS,0.548750786,0.518982485,0.443379043,0.563787792,0.550846591,0.477425253338264,0.846817295643508,0.631773178630542,0.0438337654284801,0.551930298629432
20185,Kansas,Stafford County,KS,0.525801692,0.484105756,0.501233137,0.47892324,0.618767213,0.405739542392878,0.847191174921639,0.625191760754418,0.0447139260949722,0.469720351371272
20187,Kansas,Stanton County,KS,0.483551773,0.569427779,0.333886264,0.526372017,0.624849728,0.426916585144747,0.811054864918375,0.587437332360671,0.0397231963515673,0.506628220688263
20189,Kansas,Stevens County,KS,0.531719698,0.592024881,0.357455826,0.52075608,0.620558408,0.424653494082398,0.815455662240944,0.58649681558207,0.0408227921957736,0.503480044636781
20191,Kansas,Sumner County,KS,0.547261919,0.553667537,0.554925679,0.519765872,0.549825163,0.444247813476045,0.854707547008867,0.630792109095839,0.0463083360427116,0.511591367166657
20193,Kansas,Thomas County,KS,0.525123677,0.594251686,0.357455826,0.548543253,0.568910553,0.450806332223601,0.821824586772561,0.599334984266626,0.0409728024926966,0.53114663226648
20195,Kansas,Trego County,KS,0.505070232,0.559729423,0.357455826,0.595446653,0.603645048,0.488945791909908,0.821141221378077,0.599741694091291,0.0408150614038075,0.575956832856332
20197,Kansas,Wabaunsee County,KS,0.491239882,0.588376713,0.537432386,0.544681583,0.584912055,0.458867649521907,0.842451193217428,0.611037402252765,0.0451364485770666,0.533987617008852
20199,Kansas,Wallace County,KS,0.463405597,0.609639362,0.333886264,0.590993242,0.603990833,0.477342102436885,0.807694688388476,0.583381293401503,0.0394632468101734,0.567492753765394
20201,Kansas,Washington County,KS,0.504216148,0.565970823,0.519544993,0.548956643,0.558547253,0.464776917526628,0.846655056375059,0.622161226190643,0.0450025779465088,0.538421987586295
20203,Kansas,Wichita County,KS,0.580578285,0.643705013,0.255956298,0.491505746,0.581366916,0.393028768663039,0.799642266365364,0.574385616711658,0.0384323806263913,0.470483673939967
20205,Kansas,Wilson County,KS,0.442462524,0.490800878,0.46319282,0.495872327,0.499986404,0.422816378547056,0.852671858308916,0.649744915816195,0.0433200544615997,0.485337784720308
20207,Kansas,Woodson County,KS,0.3874502,0.402040455,0.537432386,0.506094003,0.544132541,0.437313288537025,0.864094982245867,0.666272211410008,0.0447647634961506,0.49733327711556
20209,Kansas,Wyandotte County,KS,0.571913451,0.487799266,0.572051729,0.465455027,0.643481167,0.39736243354626,0.853707470101638,0.62451223848362,0.0467252726537459,0.458475415069743
21001,Kentucky,Adair County,KY,0.395847618,0.427332614,0.537432386,0.411678822,0.516258963,0.355765483903915,0.864182136393489,0.66568454151762,0.0447908221042755,0.404735366364492
21003,Kentucky,Allen County,KY,0.402318493,0.454226242,0.46319282,0.393690204,0.506768836,0.336120859295363,0.853769933516971,0.655041392176111,0.0429082669441403,0.385218309029481
21005,Kentucky,Anderson County,KY,0.506660711,0.583971756,0.554925679,0.47314839,0.506609252,0.403960669321894,0.853771623997059,0.631961371685934,0.0458682288138678,0.465339160324204
21007,Kentucky,Ballard County,KY,0.551647844,0.466620452,0.588834438,0.453019394,0.506599427,0.394968553350226,0.871857934961226,0.665690380321981,0.0473505801509959,0.447519419450304
21009,Kentucky,Barren County,KY,0.479501255,0.469854709,0.443379043,0.465909421,0.562234172,0.394367680737843,0.846447105300847,0.637422208327418,0.0430030844786779,0.455393654262595
21011,Kentucky,Bath County,KY,0.410290712,0.39116435,0.652928825,0.43315384,0.517750481,0.38115785819203,0.879959550149734,0.683985048796607,0.0477837140622072,0.428363810300416
21013,Kentucky,Bell County,KY,0.51437016,0.357730413,0.572051729,0.377024743,0.417595929,0.335995690192996,0.89117676341204,0.717903371531817,0.0468848672333469,0.373068173802927
21015,Kentucky,Boone County,KY,0.617821044,0.643706449,0.401895782,0.520822698,0.5387293,0.432648946221389,0.83070293956618,0.600591810280247,0.0429960553842245,0.5079620863314
21017,Kentucky,Bourbon County,KY,0.49511597,0.473889775,0.537432386,0.452340281,0.491076818,0.391601537103262,0.865723336063591,0.662868670941232,0.0456544764507775,0.445454124450298
21019,Kentucky,Boyd County,KY,0.541066011,0.412240603,0.621453202,0.488835819,0.465602571,0.432987394334908,0.885752184078205,0.694500763960426,0.0484228218521439,0.484120687142666
21021,Kentucky,Boyle County,KY,0.557297527,0.449736657,0.519544993,0.490844879,0.509177082,0.425920126350049,0.867728572859469,0.665630573872203,0.0459358135007894,0.483735363364262
21023,Kentucky,Bracken County,KY,0.499946838,0.519140473,0.46319282,0.434361486,0.430645562,0.373357940895348,0.859555814521152,0.661197152472531,0.0438528111072687,0.42621273855009
21025,Kentucky,Breathitt County,KY,0.259317014,0.331599219,0.796763419,0.368077097,0.389249766,0.334128710830796,0.907768273424511,0.742690728179991,0.050301704109937,0.365741788609861
21027,Kentucky,Breckinridge County,KY,0.45730077,0.447897913,0.572051729,0.40677708,0.492528896,0.353961861150808,0.870161763172125,0.670299553184859,0.0461364244770925,0.401088746110478
21029,Kentucky,Bullitt County,KY,0.494371152,0.572436533,0.554925679,0.466513883,0.517933975,0.398032085324712,0.853205231032132,0.631570684595864,0.0457467173047339,0.458682120126943
21031,Kentucky,Butler County,KY,0.423926053,0.429581387,0.537432386,0.414356971,0.508227361,0.358796800317991,0.865912306125994,0.667935318218634,0.045041054375566,0.407654351435625
21033,Kentucky,Caldwell County,KY,0.530816174,0.448183163,0.482462274,0.449540364,0.58220124,0.383609832784529,0.853337905791546,0.641963157968044,0.0444281168064968,0.44114681026385
21035,Kentucky,Calloway County,KY,0.593239318,0.500973994,0.443379043,0.478919943,0.448985624,0.412905275677446,0.862159285100904,0.663094605580312,0.0443949147276037,0.470634620052309
21037,Kentucky,Campbell County,KY,0.58054762,0.552342002,0.422967629,0.496895565,0.585699323,0.415559877399847,0.836312309206959,0.611757569178216,0.0432190939752723,0.485248579398075
21039,Kentucky,Carlisle County,KY,0.521595335,0.445317453,0.537432386,0.45621298,0.523850571,0.395214432109121,0.866293703675684,0.662450268738198,0.0458889761312736,0.449482244021079
21041,Kentucky,Carroll County,KY,0.454192377,0.415571376,0.519544993,0.435501234,0.478252993,0.379239879392191,0.870812410584791,0.680003905787599,0.0450111449668411,0.428743944652687
21043,Kentucky,Carter County,KY,0.346885005,0.423659248,0.668276495,0.393235648,0.390019037,0.350022628155397,0.890109098540825,0.709912787835452,0.0478304756660834,0.389321477578211
21045,Kentucky,Casey County,KY,0.434779755,0.432870283,0.637325836,0.373054739,0.499194622,0.326886490260384,0.876242696009242,0.676110889541647,0.0474804111403541,0.368727919820965
21047,Kentucky,Christian County,KY,0.519006197,0.516421227,0.501233137,0.470599853,0.548592865,0.4005740191521,0.851198776622015,0.634549976752448,0.0447427617053045,0.461854103987884
21049,Kentucky,Clark County,KY,0.498880039,0.477312997,0.572051729,0.451543718,0.555422634,0.389024573869561,0.861543541326737,0.647500444725475,0.0463295946601207,0.444861267378138
21051,Kentucky,Clay County,KY,0.476272752,0.290013942,0.727359887,0.34266348,0.407753804,0.311837784042014,0.910040906728707,0.748805832218403,0.0502215378326194,0.340604962051036
21053,Kentucky,Clinton County,KY,0.490663485,0.412999911,0.401895782,0.388062411,0.489257618,0.332744493074223,0.857450976034426,0.668635376383247,0.0421655397952077,0.379563143240247
21055,Kentucky,Crittenden County,KY,0.447544629,0.431500355,0.537432386,0.367313437,0.457355924,0.320347739616948,0.872137273913418,0.681236676672118,0.0452541892195441,0.361867841665482
21057,Kentucky,Cumberland County,KY,0.390174522,0.440016539,0.443379043,0.39536116,0.544970485,0.335185568073807,0.847795893946202,0.646629101243703,0.0422349042541787,0.385918835690888
21059,Kentucky,Daviess County,KY,0.598340926,0.504611537,0.46319282,0.501172314,0.55392376,0.426886387407348,0.851775677711016,0.63611084179652,0.0446783898506775,0.491966477975699
21061,Kentucky,Edmonson County,KY,0.295066719,0.449635828,0.519544993,0.42165169,0.472760468,0.363092873204513,0.861120402966991,0.668080992316436,0.0435380094933128,0.413338723575302
21063,Kentucky,Elliott County,KY,0.247944007,0.311879045,0.652928825,0.357746539,0.435165932,0.319916691814306,0.894255169340173,0.726365722717688,0.0468876681976873,0.353984765978084
21065,Kentucky,Estill County,KY,0.357875157,0.361272919,0.668276495,0.416751581,0.492592046,0.369184559422016,0.885862408814752,0.698977324208685,0.0478362563256051,0.41240306062225
21067,Kentucky,Fayette County,KY,0.608688413,0.523034286,0.501233137,0.550794855,0.573567356,0.469889973757325,0.85311249640726,0.630939385918862,0.0457631414643403,0.541663550611663
21069,Kentucky,Fleming County,KY,0.436216353,0.510185336,0.605295189,0.404100631,0.479330979,0.350385496266147,0.867074855585037,0.659001370429086,0.0466451045779251,0.398548237155652
21071,Kentucky,Floyd County,KY,0.393165639,0.36290516,0.810130844,0.390416274,0.419474055,0.353231434441694,0.90475591814519,0.727988439728548,0.0514145045452516,0.388172168570443
21073,Kentucky,Franklin County,KY,0.515681514,0.486529106,0.572051729,0.498326431,0.537011441,0.430480405865738,0.86385224440511,0.651305479489248,0.0466092988796759,0.491241981174643
21075,Kentucky,Fulton County,KY,0.552648916,0.331309992,0.537432386,0.427510987,0.572154495,0.373946549699898,0.874706290764634,0.680572285891556,0.0462418007539852,0.421907897549829
21077,Kentucky,Gallatin County,KY,0.39403555,0.530982096,0.422967629,0.41311607,0.438161411,0.350141661653098,0.847562433611208,0.649717535192006,0.0417813737242043,0.402827999862915
21079,Kentucky,Garrard County,KY,0.442803768,0.457375881,0.443379043,0.43920088,0.437689942,0.378660894662844,0.862158779515296,0.673883643523477,0.0429928108515211,0.430416718374671
21081,Kentucky,Grant County,KY,0.495506457,0.507222629,0.443379043,0.42163256,0.383825945,0.364504047319912,0.864506401782425,0.675898992813412,0.0434301436356023,0.413765568554542
21083,Kentucky,Graves County,KY,0.529142603,0.454630868,0.443379043,0.448735251,0.527581011,0.383522442832154,0.854674202611629,0.651782129857706,0.0435671917979418,0.439792717822081
21085,Kentucky,Grayson County,KY,0.405891825,0.426541709,0.605295189,0.411427325,0.47409384,0.360558222349746,0.876359445376521,0.682608801919208,0.0466250664622764,0.406181373978251
21087,Kentucky,Green County,KY,0.475415122,0.444549331,0.554925679,0.405324126,0.536815741,0.350304318995165,0.864257261101612,0.6583133759355,0.0457642191883385,0.399170274704401
21089,Kentucky,Greenup County,KY,0.493025306,0.455489944,0.605295189,0.464569993,0.453762949,0.408259257600155,0.878789555398931,0.683107162270733,0.0474399016928058,0.45925116856727
21091,Kentucky,Hancock County,KY,0.603440812,0.548016513,0.537432386,0.45420963,0.503552079,0.390567518344043,0.859883834572251,0.642563370345354,0.0463616163766876,0.447566084146276
21093,Kentucky,Hardin County,KY,0.54206953,0.547654951,0.588834438,0.499215614,0.534972976,0.429343732564448,0.860036666570385,0.638024870072632,0.0470755744883929,0.492243779787164
21095,Kentucky,Harlan County,KY,0.388552024,0.383114837,0.572051729,0.351990286,0.390357321,0.312493300341774,0.88778955775437,0.715773723342086,0.0458893423503787,0.347723403400146
21097,Kentucky,Harrison County,KY,0.499569765,0.497079593,0.554925679,0.448844715,0.453990664,0.390152505521053,0.869237160386421,0.667953788736051,0.0461454828965082,0.442523120572553
21099,Kentucky,Hart County,KY,0.428440858,0.424954956,0.537432386,0.414549447,0.52609545,0.358367655463382,0.864475053716286,0.664396640700143,0.0450461585894107,0.407769139599118
21101,Kentucky,Henderson County,KY,0.527617572,0.499558256,0.482462274,0.453112334,0.55094612,0.38553046424858,0.850849635553245,0.636663548905259,0.0443528076069409,0.444417820679034
21103,Kentucky,Henry County,KY,0.450648206,0.49854804,0.482462274,0.467674109,0.50997016,0.398826566716007,0.852787355641291,0.646155088652872,0.0437929650054827,0.458212989408449
21105,Kentucky,Hickman County,KY,0.558987018,0.39672485,0.519544993,0.433959107,0.521512372,0.378221980641173,0.871561339629111,0.675485959478268,0.0458494957774604,0.427890046521015
21107,Kentucky,Hopkins County,KY,0.521220445,0.445160149,0.588834438,0.465834456,0.466548059,0.409020606058861,0.878038540925064,0.682002796477582,0.0473025805494872,0.460421459519185
21109,Kentucky,Jackson County,KY,0.210754612,0.380628525,0.637325836,0.389009759,0.467391329,0.342143966289388,0.879525406172105,0.695396391473781,0.0459865630139318,0.383754877128623
21111,Kentucky,Jefferson County,KY,0.611785969,0.486081612,0.537432386,0.526400938,0.58907238,0.452209088925232,0.85905828861808,0.638607312741927,0.0466435478667706,0.518775165335438
21113,Kentucky,Jessamine County,KY,0.479435839,0.520814018,0.554925679,0.506700489,0.483519216,0.437239489637311,0.862915073360648,0.654332661813423,0.0459275638791184,0.498884320565113
21115,Kentucky,Johnson County,KY,0.390848329,0.365878132,0.783234102,0.424809069,0.50150712,0.379831449474901,0.894122741703758,0.703114102482801,0.0506568558418648,0.421783876265818
21117,Kentucky,Kenton County,KY,0.583758907,0.570364155,0.401895782,0.495470509,0.580027072,0.412306257869463,0.832150956273086,0.606864172251882,0.0426683982663694,0.482965884319317
21119,Kentucky,Knott County,KY,0.360374563,0.397701534,0.755663164,0.374924226,0.408226566,0.336604283824518,0.89779283514349,0.717437573749179,0.0499222744190952,0.372171894712525
21121,Kentucky,Knox County,KY,0.480600048,0.364672999,0.712913036,0.381310271,0.429389631,0.34274958575223,0.898873205941599,0.720460682949491,0.0498539926063796,0.378573945871344
21123,Kentucky,Larue County,KY,0.483543264,0.461857203,0.554925679,0.44332354,0.550102641,0.381905739333461,0.861460547151321,0.651126267403921,0.0458272405923946,0.43643265286528
21125,Kentucky,Laurel County,KY,0.480674823,0.455467082,0.537432386,0.420366469,0.431366369,0.367467758487486,0.874160489921202,0.683520810602907,0.0456571768345945,0.414446237967534
21127,Kentucky,Lawrence County,KY,0.367147724,0.389436184,0.810130844,0.376444179,0.467144606,0.337429718498108,0.896360569034349,0.706620877493149,0.0510686415548481,0.373961358734813
21129,Kentucky,Lee County,KY,0.340911128,0.307859555,0.683381924,0.362002899,0.36827871,0.328422931638523,0.907238402083964,0.751236275173832,0.0484038249994452,0.359217607107278
21131,Kentucky,Leslie County,KY,0.28115208,0.382711946,0.683381924,0.332950427,0.416351613,0.296746986942569,0.891264773607181,0.713261368583579,0.0477543002256857,0.329666060957014
21133,Kentucky,Letcher County,KY,0.337826913,0.401919267,0.712913036,0.379598507,0.399723586,0.339611858911583,0.894660681348737,0.715762300921383,0.0488129926161371,0.376344203566455
21135,Kentucky,Lewis County,KY,0.336573214,0.383108463,0.683381924,0.377728981,0.492723837,0.333876076520763,0.883903786351947,0.692896924323365,0.0479724429614315,0.373784343861859
21137,Kentucky,Lincoln County,KY,0.460231804,0.461834501,0.588834438,0.399755597,0.515116944,0.3468349084495,0.867617391857305,0.66157398864506,0.0464608355790339,0.394222743361841
21139,Kentucky,Livingston County,KY,0.498037183,0.491637947,0.554925679,0.460126538,0.504458816,0.397580142044544,0.864066966823251,0.656033371967694,0.0460322064502863,0.453260420625355
21141,Kentucky,Logan County,KY,0.516412547,0.47141282,0.422967629,0.444749619,0.541904483,0.376991026069842,0.8476477774562,0.641283276512645,0.042824073282312,0.434766620096015
21143,Kentucky,Lyon County,KY,0.477806257,0.399146674,0.443379043,0.463656782,0.441881362,0.40392892386931,0.871180881096892,0.690940436675207,0.0435585083582586,0.455495270406217
21145,Kentucky,McCracken County,KY,0.566419539,0.459851376,0.482462274,0.512534093,0.541850874,0.440544427676231,0.859541704040811,0.65208495673211,0.0450654794350501,0.503904465427162
21147,Kentucky,McCreary County,KY,0.299542499,0.349578374,0.443379043,0.370556837,0.521986202,0.318388845854463,0.859217302349932,0.676321804932144,0.0417509603650711,0.362053723094116
21149,Kentucky,McLean County,KY,0.499033493,0.490192216,0.519544993,0.452215295,0.444893505,0.392362094682521,0.867644458338193,0.669843098179655,0.0453385894155102,0.445251100497451
21151,Kentucky,Madison County,KY,0.469667892,0.52124712,0.572051729,0.501246672,0.458911752,0.434582206316789,0.867002676711616,0.661672311207243,0.0463067340218283,0.494033866253557
21153,Kentucky,Magoffin County,KY,0.302682313,0.351852755,0.8233425,0.376902684,0.392100943,0.342141623405794,0.907771788130311,0.738121224496563,0.0511366468227491,0.37472723206953
21155,Kentucky,Marion County,KY,0.520565671,0.4783778,0.482462274,0.471579189,0.555470279,0.402185473904023,0.852848224190875,0.641304264160446,0.0443854438839096,0.462651879068375
21157,Kentucky,Marshall County,KY,0.568488311,0.494088138,0.537432386,0.477628857,0.539601097,0.411236148285679,0.860995189588554,0.646965402770268,0.0461873837174229,0.470509492049586
21159,Kentucky,Martin County,KY,0.32373311,0.296938444,0.683381924,0.364958991,0.375651154,0.331134378137306,0.907319414792294,0.752087792857953,0.0482925024258736,0.362113367086588
21161,Kentucky,Mason County,KY,0.508264999,0.442498458,0.554925679,0.468689149,0.471968561,0.409722755564072,0.874188695083427,0.678646790035593,0.0463863264610411,0.462505181211755
21163,Kentucky,Meade County,KY,0.517394851,0.57385666,0.519544993,0.44714576,0.584590839,0.376596579405911,0.842223304109852,0.611834163984858,0.0448741834505475,0.438392930785003
21165,Kentucky,Menifee County,KY,0.266616026,0.414935254,0.588834438,0.384133903,0.442475457,0.33632674094714,0.875545580123241,0.690490664401666,0.0452257556686984,0.378415213441794
21167,Kentucky,Mercer County,KY,0.511094276,0.507502343,0.572051729,0.446950583,0.49121742,0.386971484242909,0.865803735270905,0.656638287487883,0.0465159372028471,0.440704941231822
21169,Kentucky,Metcalfe County,KY,0.44092881,0.472999636,0.537432386,0.385825103,0.511952198,0.332039640947558,0.860596260755894,0.654931761468239,0.0450266699510208,0.379347557727719
21171,Kentucky,Monroe County,KY,0.434375811,0.433752217,0.46319282,0.385729718,0.481819133,0.331998109768497,0.860701403796159,0.668294707398972,0.043263134935232,0.378162906244277
21173,Kentucky,Montgomery County,KY,0.455598593,0.461313609,0.572051729,0.45168682,0.433183316,0.395701011179673,0.876051710297132,0.683817147816041,0.0463346310161036,0.445756106167739
21175,Kentucky,Morgan County,KY,0.36971288,0.326024758,0.637325836,0.386078938,0.407557362,0.346622645036589,0.897802524095704,0.731907167205995,0.0474580876584576,0.382428070153459
21177,Kentucky,Muhlenberg County,KY,0.538220721,0.423633827,0.501233137,0.448578133,0.529560272,0.388021203278465,0.865002492839893,0.66436759690338,0.0451769358683421,0.44146782106435
21179,Kentucky,Nelson County,KY,0.509984995,0.544361997,0.554925679,0.47554243,0.457757674,0.410890517494969,0.864045964300112,0.655062436814179,0.0461584380531378,0.468525509318378
21181,Kentucky,Nicholas County,KY,0.41451958,0.501464194,0.637325836,0.390615933,0.431361739,0.342067030267554,0.875711924089778,0.675811205605222,0.0473523225590716,0.385972076834646
21183,Kentucky,Ohio County,KY,0.556180413,0.46020111,0.554925679,0.424372512,0.431051139,0.3725302260205,0.877837785168564,0.685209227779624,0.0467097810847666,0.419210743758944
21185,Kentucky,Oldham County,KY,0.623020824,0.57065162,0.46319282,0.547821823,0.520786733,0.465711870273664,0.850115586347614,0.6295878745854,0.0450044390515074,0.537904631591455
21187,Kentucky,Owen County,KY,0.438633259,0.597967358,0.519544993,0.379253562,0.493830994,0.320837454287018,0.845970839654284,0.625343386001415,0.0443252223352786,0.371657521057649
21189,Kentucky,Owsley County,KY,0.388186045,0.327576579,0.741607033,0.391291778,0.473661158,0.351398540699161,0.898047340772801,0.718640811770268,0.0498336333591342,0.388403031627436
21191,Kentucky,Pendleton County,KY,0.46685683,0.522774927,0.519544993,0.443503185,0.425760704,0.38347518480221,0.864650351501331,0.665195110625983,0.0449911987249892,0.436236092280672
21193,Kentucky,Perry County,KY,0.393525384,0.339721126,0.783234102,0.400454817,0.447416149,0.361446938926134,0.902591062916679,0.725276342094994,0.0508355416576216,0.397932648433343
21195,Kentucky,Pike County,KY,0.347156192,0.395096555,0.8233425,0.381643646,0.441199171,0.343074013362537,0.898938098297428,0.712715172275693,0.05125994576788,0.379239292605362
21197,Kentucky,Powell County,KY,0.373865121,0.424905832,0.588834438,0.395736921,0.487378149,0.345206341951426,0.872312699757993,0.677317724974899,0.0459383259977648,0.390136751820356
21199,Kentucky,Pulaski County,KY,0.488545086,0.425853324,0.501233137,0.451112443,0.420080062,0.395414052907697,0.876531026894546,0.693545783895376,0.0450514939960894,0.444513781782456
21201,Kentucky,Robertson County,KY,0.484793831,0.391211551,0.537432386,0.385461147,0.534045862,0.335021439058751,0.869144508249882,0.672129269318522,0.0454977773493016,0.379739983814815
